,Price to nearest 200,Neighbourhood,Latitude,Longitude
10889,400.0,Nørrebro,55.69203813282814,12.559282179517322
10892,600.0,Nørrebro,55.69748268851402,12.552159901149638
10893,800.0,Nørrebro,55.68771208964359,12.561407771979766
10894,800.0,Nørrebro,55.69721609267409,12.547097194647606
10895,800.0,,55.6929440881504,12.563016242662703
10897,200.0,,55.69833557093104,12.555199363832884
10898,600.0,Nørrebro,55.69160406322463,12.545303954518275
10899,600.0,Nørrebro,55.688176828694466,12.547810321336806
10900,400.0,Nørrebro,55.68723404445622,12.54461914372361
10901,600.0,Nørrebro,55.686293826757506,12.550902668129584
10902,400.0,,55.697126498026506,12.551885742888624
10903,400.0,,55.64627028653289,12.526987414426301
10905,800.0,,55.66600250625187,12.556533207203266
10907,600.0,Vesterbro,55.665355847075176,12.555597932784693
10908,600.0,Vesterbro,55.66475413151881,12.546902265775335
10909,600.0,Vesterbro,55.66699379472725,12.551091630938961
10912,800.0,Vesterbro,55.6683887970261,12.54571467227392
10914,800.0,Vesterbro,55.66782358213775,12.548427474779015
10916,400.0,Vesterbro,55.66475717176161,12.553763880994588
10917,600.0,Vesterbro,55.67005665827357,12.549938445090856
10918,400.0,,55.67377279713264,12.555914010809458
10919,600.0,,55.672199017446395,12.5454780246871
10920,600.0,Vesterbro,55.67054008196988,12.544117392696021
10921,400.0,,55.656736682474715,12.59912165577888
10924,800.0,Islands Brygge,55.667075874980746,12.583731904454186
10925,600.0,,55.65867970165906,12.602344071618113
10926,400.0,,55.639927801785625,12.61213689140718
10927,400.0,Amager Vest,55.665355229222826,12.597794053754173
10928,600.0,Amager Vest,55.66335619748516,12.600535281466847
10929,400.0,Amager Vest,55.656804179066896,12.60842827613462
10931,600.0,,55.665812158892756,12.600443798391435
10932,600.0,,55.6654350899662,12.61788813997971
10933,600.0,Amagerbro,55.663203846779325,12.614226696442186
10934,600.0,Amager Øst,55.667911126839726,12.599094245791356
10935,600.0,,55.662693105932284,12.606417695819992
10936,400.0,,55.6531048573091,12.621404752964489
10938,600.0,,55.66219914362862,12.62034250736244
10942,400.0,Nørrebro,55.68859101906398,12.542838125443925
10943,400.0,Nørrebro,55.69538945899443,12.53675155743108
10945,800.0,Nørrebro,55.690333444535256,12.557900167287027
10946,600.0,Nørrebro,55.69681292011055,12.556379510633453
10949,600.0,Nørrebro,55.69138351239413,12.559415695248768
10951,800.0,Nørrebro,55.7008525445377,12.546272376170206
10952,1000.0,Nørrebro,55.689155883327466,12.565010416542856
10953,800.0,,55.6952377338943,12.54991979992975
10954,600.0,Nørrebro,55.69017331433816,12.55864139460682
10955,800.0,Nørrebro,55.6891347043961,12.557112759860196
10956,600.0,Nørrebro,55.69022608292872,12.563418060877902
10957,400.0,,55.69575760150715,12.540953311482621
10959,600.0,Nørrebro,55.69262583102744,12.544078876815428
10960,400.0,,55.699177334376536,12.54668426343652
10963,600.0,,55.70294044572543,12.546731256437806
10964,800.0,Nørrebro,55.69294879638674,12.555964687334615
10965,600.0,Nørrebro,55.702767190579465,12.54128818573044
10966,600.0,Nørrebro,55.69420362100225,12.544364094249316
10969,600.0,Nørrebro,55.694172925417064,12.547111626915214
10970,200.0,,55.69169901501858,12.5639134188244
10972,400.0,Nørrebro,55.694303960474,12.546226467067713
10975,400.0,,55.69219245522783,12.542356556546931
10976,600.0,Nørrebro,55.69217776076768,12.557239651062217
10977,600.0,,55.6987080431868,12.550160421587588
10979,600.0,Nørrebro,55.68792941397064,12.543897642650876
10981,200.0,Nørrebro,55.69925438672296,12.545970884493176
10982,400.0,Nørrebro,55.70223156566593,12.544392599465734
10983,800.0,,55.700460817338616,12.541273036622627
10986,600.0,Vesterbro,55.664491082514544,12.542882430521487
10990,600.0,,55.66843006862741,12.549406305212367
10992,800.0,,55.67182396562581,12.553378304388607
10993,600.0,Sluseholmen,55.64693151451494,12.548270703738794
10994,600.0,Vesterbro,55.659007566750574,12.536972316912953
10995,600.0,Vesterbro,55.66872239080973,12.544842868534527
10998,1000.0,Vesterbro,55.669650839640646,12.555607317571244
10999,1000.0,,55.67043616942721,12.563197162880723
11000,800.0,Vesterbro,55.66536110902482,12.548241516582408
11001,600.0,,55.66801306429082,12.547200052901461
11004,800.0,Amagerbro,55.666916332272216,12.612837363455382
11005,600.0,Amager Øst,55.653850870725535,12.617344278230094
11006,800.0,,55.648128220007884,12.62407015436874
11007,200.0,Amager Øst,55.65497741150849,12.61196666788657
11008,800.0,,55.665458691581975,12.61300157071594
11009,600.0,Amagerbro,55.66069470231761,12.607875227293837
11010,400.0,,55.66195093524437,12.61141667509521
11012,200.0,,55.65267009205719,12.622047208176081
11014,800.0,Amager Øst,55.669082486025324,12.601274994124068
11016,400.0,Amager Øst,55.65905895459328,12.621341899899285
11017,200.0,Amagerbro,55.66513058351895,12.610762295340145
11018,600.0,Amager Øst,55.65976198205424,12.619634220639265
11019,600.0,,55.66142488017396,12.60536580657793
11021,400.0,Amager Øst,55.659335847825744,12.616139305143664
11022,400.0,,55.66494544280813,12.612249306341345
11024,400.0,Amagerbro,55.664856443809825,12.61275011044226
11028,400.0,,55.66543794137337,12.614276576547466
11033,600.0,Vesterbro,55.66706241842071,12.550042688621616
11034,400.0,Vesterbro,55.66921970286623,12.543248781239743
11042,400.0,Amager Vest,55.65782768901571,12.603396905464521
11043,400.0,Amager Vest,55.65991876239481,12.603874799288025
11044,800.0,Amager Vest,55.64082747112608,12.587205014194936
11046,800.0,Amager Vest,55.631925568602774,12.57450739994179
11048,400.0,,55.65533115876918,12.621420871097124
11050,600.0,Amager Øst,55.65561311548928,12.611947781176966
11051,600.0,Amager Øst,55.666067142223326,12.601868042717507
11052,800.0,,55.66365974149975,12.603141283640582
11053,400.0,Amager Øst,55.647466694410866,12.626313587433538
11054,600.0,,55.651319786355046,12.621297829885087
11058,400.0,Amagerbro,55.66200886957359,12.61648238174291
11059,400.0,,55.649821740502674,12.61846673894149
11060,200.0,Amager Øst,55.65846340112415,12.609911714877045
11061,600.0,Amagerbro,55.665002924700076,12.607286955160735
11062,600.0,Amager Øst,55.66094920280593,12.620297742908107
11064,400.0,Amager Øst,55.65703250650712,12.612086790670533
11066,800.0,,55.685801179991465,12.5387442471578
11067,400.0,Frederiksberg,55.681602945140895,12.549697049303758
11068,600.0,Frederiksberg,55.69489580541094,12.529563697548705
11069,800.0,Frederiksberg,55.68444177488968,12.553543315078885
11071,600.0,Frederiksberg,55.67732913646356,12.509055651767941
11072,800.0,Frederiksberg,55.68720110969842,12.536557210515163
11075,400.0,Østerbro,55.70911240711962,12.587830101494989
11076,800.0,Østerbro,55.70214155859499,12.580191245721249
11077,200.0,Østerbro,55.708423519853106,12.563322449900452
11078,600.0,,55.71328993647372,12.567528273347547
11079,400.0,Østerbro,55.71076068947794,12.559636424156034
11080,400.0,Østerbro,55.712272166099176,12.571622438912685
11081,400.0,Østerbro,55.70668845378304,12.58221882273941
11086,800.0,Østerbro,55.70661106942313,12.567551725847741
11089,1000.0,,55.694858829556246,12.573001386713305
11090,600.0,Østerbro,55.703659838654225,12.590496006748982
11091,800.0,Østerbro,55.70582527809255,12.586772799097377
11092,800.0,Østerbro,55.700186834485976,12.587820432124868
11093,400.0,Nørrebro,55.694279185044756,12.552403843037649
11094,400.0,Nørrebro,55.686312711070926,12.547178958568047
11095,200.0,,55.693870846945394,12.541142350177171
11096,800.0,Frederiksberg,55.67171660901546,12.505254323125994
11097,600.0,,55.686618619786046,12.529331581379365
11100,600.0,Frederiksberg,55.6903511883161,12.517283607274804
11102,1000.0,,55.67491578793826,12.547692122694738
11107,400.0,Frederiksberg,55.680522905378396,12.51602838569768
11108,1000.0,Frederiksberg,55.677120048700026,12.540422540013152
11111,800.0,Frederiksberg,55.683213997813155,12.546936390350911
11112,800.0,Frederiksberg,55.67273430911105,12.500001084695635
11113,400.0,,55.68568203220831,12.5380199989591
11114,800.0,Frederiksberg,55.68995189330585,12.533719397143555
11115,1000.0,,55.681617060641926,12.509921277022116
11118,400.0,Brønshøj,55.70652334977725,12.460355339062804
11119,1000.0,Brønshøj,55.70569342083581,12.457421705720215
11121,1000.0,,55.703903338945686,12.479544152736947
11122,800.0,Brønshøj,55.71067684801797,12.511027233677734
11123,1000.0,Brønshøj,55.7109836998002,12.510571615281476
11125,400.0,Brønshøj,55.700040151788464,12.502662636896774
11126,400.0,,55.71999101638307,12.488869286564615
11127,200.0,Østerbro,55.704623091777755,12.579689466571624
11128,400.0,Østerbro,55.70942470191957,12.565260178318171
11130,800.0,,55.703897214271706,12.583251151379631
11131,1000.0,Østerbro,55.699123949106884,12.58733335988883
11132,400.0,Østerbro,55.71208840765893,12.556564441957306
11133,600.0,,55.70617394120454,12.584630223751756
11134,400.0,,55.69190933963151,12.53520977618381
11138,800.0,Frederiksberg,55.68916901103554,12.52807039931928
11139,1000.0,Frederiksberg,55.69366594010464,12.527385349464645
11140,800.0,Frederiksberg,55.682083699840526,12.535291223542552
11141,200.0,,55.67833897223729,12.526114084558616
11142,400.0,Frederiksberg,55.67783244597664,12.520123700107543
11143,800.0,Frederiksberg,55.67088789217247,12.538712503283787
11147,400.0,,55.69984272626938,12.494399821924718
11148,1000.0,Østerbro,55.705093828839296,12.585655838967936
11149,600.0,Østerbro,55.71115771174697,12.571889588398895
11150,400.0,Brønshøj,55.712721220832854,12.475461342995212
11151,200.0,Brønshøj,55.71491532912864,12.509099702967227
11153,400.0,,55.706732807578966,12.511055782328846
11157,400.0,Østerbro,55.710818841971616,12.559329752862274
11158,800.0,,55.705868852686606,12.581936454877946
11160,400.0,Østerbro,55.70002447248695,12.585975651165636
11165,400.0,,55.70766668546218,12.573130559880545
11168,600.0,Østerbro,55.70707417479171,12.583533338078535
11170,400.0,Østerbro,55.69952183688885,12.585730005584647
11175,800.0,Østerbro,55.71362947985978,12.569280381843337
11178,400.0,,55.70878215843968,12.565735172628514
11182,800.0,,55.704783442179746,12.585652633255751
11185,600.0,Østerbro,55.70327355208242,12.587205647058468
11186,200.0,Østerbro,55.702749471176936,12.583904850962089
11187,800.0,Østerbro,55.71104889432045,12.558013076041382
11188,400.0,,55.68481575450536,12.595414039346476
11190,800.0,Østerbro,55.72874139728223,12.563832473523078
11191,600.0,,55.67356609468619,12.60074423528862
11192,200.0,Østerbro,55.70481540889763,12.5914338985195
11194,800.0,,55.697095979240466,12.574238359507387
11199,600.0,Indre By,55.6869161440357,12.5913565109235
11200,800.0,Indre By,55.6814264067324,12.561769164139314
11201,600.0,,55.67743344923953,12.560434777616301
11202,800.0,,55.67412493966869,12.597242563333278
11207,800.0,Christianshavn,55.676352499075,12.597796411704008
11208,400.0,Indre By,55.69383947583672,12.587801188645035
11209,800.0,,55.68379804441845,12.612582324131038
11210,800.0,,55.6744937240086,12.598042966414086
11218,1000.0,Indre By,55.68706471007075,12.589033436532414
11223,600.0,Indre By,55.68960640279559,12.575573984333248
11224,600.0,,55.67603590891923,12.57369889793807
11227,200.0,Indre By,55.677124595690145,12.5726805384823
11228,400.0,Indre By,55.68871861806993,12.573933337348324
11230,400.0,,55.6749341727475,12.55935774170593
11232,800.0,Nørrebro,55.699185313526584,12.55180663092276
11233,600.0,Nørrebro,55.69178253204631,12.558886663739061
11234,800.0,,55.70310704467991,12.58881160319263
11235,600.0,Østerbro,55.71357380611994,12.55854128293248
11236,800.0,,55.71492133049733,12.575159855221044
11237,600.0,Østerbro,55.70986456746811,12.565922786202659
11238,800.0,Østerbro,55.71132702630518,12.566249100734026
11239,400.0,,55.713007088266686,12.57667282803038
11240,200.0,Østerbro,55.71170239730922,12.572916930252786
11241,600.0,Østerbro,55.70568930361497,12.589989560502154
11245,400.0,Østerbro,55.7069464125393,12.582716245201256
11246,600.0,Østerbro,55.71124307213851,12.566593918301448
11248,800.0,Østerbro,55.70322673157143,12.585471241930328
11250,400.0,Østerbro,55.711603108729115,12.571600524932474
11251,600.0,Østerbro,55.695210214873505,12.571800238270136
11252,600.0,Christianshavn,55.671605909739476,12.593538597569527
11253,600.0,Indre By,55.688233209589605,12.573042230360663
11254,400.0,,55.67868754267212,12.561603411703073
11255,800.0,Indre By,55.68921413177021,12.571465366829875
11257,400.0,Indre By,55.684426927922296,12.595529242355962
11261,600.0,Nørrebro,55.698998093983896,12.540334751162481
11262,1000.0,,55.694476016209876,12.542452537809426
11263,800.0,,55.6975181015744,12.543525280186353
11264,600.0,,55.70096704959482,12.555717721003475
11265,400.0,Nørrebro,55.69277988839792,12.546232428806725
11266,400.0,Nørrebro,55.68708616935703,12.556676953945471
11267,800.0,,55.68980748983787,12.556525144726427
11268,600.0,,55.68865401633954,12.54333855686132
11269,400.0,,55.694167173044995,12.546867202619527
11272,800.0,Nørrebro,55.699553762193574,12.553248748742991
11273,600.0,,55.69341273509519,12.542979328229144
11275,800.0,Nørrebro,55.6874385833636,12.556437733232407
11276,600.0,,55.69419947229453,12.555528813986873
11279,1000.0,Sluseholmen,55.64584361512118,12.550629085229499
11281,600.0,,55.6695500107674,12.542248657736547
11282,400.0,Vesterbro,55.66681195511616,12.55403767311244
11283,400.0,Vesterbro,55.66855010110382,12.541078173413274
11284,600.0,Vesterbro,55.66757865836441,12.541533782035069
11288,600.0,,55.65440479827043,12.563733946531515
11290,400.0,Amager Vest,55.65357448605344,12.599697245946345
11293,1000.0,,55.66523668365771,12.579529482728505
11294,600.0,,55.63924210786241,12.596115574186573
11296,600.0,Amager Vest,55.66784464200136,12.59514022816786
11299,1000.0,Islands Brygge,55.666284815811316,12.582851272690242
11303,400.0,Amager Vest,55.66475587896085,12.596221128313465
11308,200.0,,55.70630636714165,12.558780549007663
11310,400.0,Østerbro,55.71227919972985,12.569714497810018
11312,600.0,,55.71168981675316,12.56108848521026
11315,400.0,,55.70078670675058,12.581510206950615
11317,400.0,Østerbro,55.696242738694714,12.570750066165845
11318,400.0,Østerbro,55.70335877302521,12.587964348301046
11319,400.0,,55.71156578273778,12.559729512442274
11320,400.0,Østerbro,55.71011745739126,12.576310760127225
11322,400.0,Østerbro,55.713120525703324,12.570450657187386
11325,600.0,Indre By,55.68409840342503,12.568905813527277
11326,400.0,,55.70247971431871,12.585555998171813
11327,600.0,,55.710518016601974,12.582054248013007
11329,800.0,,55.701084031321145,12.576332145236574
11330,400.0,Østerbro,55.7079540722922,12.586928697859529
11331,400.0,,55.71277299294103,12.561231499588382
11333,1000.0,Østerbro,55.698028988848534,12.585325877571295
11334,400.0,,55.707866093184954,12.582637984888587
11337,200.0,,55.70254396020589,12.585744667779277
11338,800.0,Østerbro,55.710550762026365,12.581254731819696
11339,800.0,Østerbro,55.70664672120391,12.581902435949953
11340,400.0,,55.69947116521189,12.576460283063366
11341,400.0,,55.70900063561826,12.58393627126406
11342,800.0,,55.70445023172915,12.585522642418265
11343,800.0,Østerbro,55.701108954932025,12.579679297592035
11344,1000.0,Indre By,55.689012414313936,12.608540805358984
11348,800.0,,55.68902243430415,12.571508614607543
11350,800.0,Indre By,55.69079522814091,12.57467461636096
11352,200.0,København NV,55.72184619315609,12.531493416720394
11353,600.0,København NV,55.703824816550046,12.533620585842767
11354,600.0,København NV,55.69766535988615,12.52614155687941
11355,800.0,København NV,55.70529502274623,12.526571184205284
11356,400.0,København NV,55.71106910839694,12.52633343577074
11357,400.0,København NV,55.69872499985829,12.528412073371484
11358,400.0,København NV,55.708033385252584,12.538318319229234
11359,400.0,,55.71971430635231,12.54424115998533
11361,800.0,Amager Vest,55.65020750041622,12.605758542441508
11363,600.0,,55.663906762542496,12.578952863896115
11364,400.0,,55.66251958198595,12.595079488933154
11365,600.0,Islands Brygge,55.664099413575535,12.579604541688145
11366,600.0,,55.65965294052303,12.60461281840786
11367,600.0,Vesterbro,55.6606907345501,12.563597645291354
11369,400.0,Vesterbro,55.66992760645049,12.543775947777155
11374,400.0,Amager Vest,55.64997812782707,12.562242547189381
11375,600.0,Amager Vest,55.66616494904496,12.595558032573733
11377,800.0,Islands Brygge,55.66577850288929,12.581589433876085
11379,800.0,Amager Vest,55.63358932203325,12.57770909235433
11380,600.0,Amager Vest,55.63564725089363,12.583593038804029
11383,400.0,Amager Vest,55.66355838195,12.598006912914613
11384,600.0,Islands Brygge,55.6644773400372,12.578254229638029
